CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02002722212001621000000000U4,62843,TACOS EL KIKI BOY,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,2513,2510,LAS PALOMAS,21188,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862097473,,,Fijo,-115.51418507,32.62185413,,,
02004722513008761000000000U8,9362989,TACOS EL KORA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,AVENIDA DE LAS AGUAS,,,VILLA FONTANA XVI,22680,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.85948233,32.50179448,,,
02002722514009341000000000U0,9357598,TACOS EL LINDO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NOVENA,,,VILLA DEL PALMAR,21378,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.38780156,32.62561576,,,
02002722514006141000000000U7,8797418,TACOS EL LOBITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,2675,2635,LAS PALOMAS,21188,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.51762485,32.62181968,,,
02002722514007021000000000U0,8346718,TACOS EL MACHACAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,JORGE LOPEZ COLLADA,1801,,HEROE DE NACOZARI,21030,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.45765415,32.64379703,,,
02004722212006761001000000U9,146613,TACOS EL MARRANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,PASEO DEL GUAYCURA,20533,,AMPL GUAYCURA,22214,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642513031,,,Fijo,-116.91758220,32.50618693,,,
02004722514009581000000000U7,9218292,TACOS EL MAYKO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO MARTIN CAREAGA,1792,0,LOS ALTOS,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645813814,MAYCOZUNIGA9@GMAIL.COM,,Fijo,-117.07440741,32.52243537,,,
02002722514006551000000000U7,8728596,TACOS EL MECHE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO CULIACAN,,,INDEPENDENCIA,21290,"MEXICALI, Mexicali, BAJA CALIFORNIA",6861087186,,,Fijo,-115.43217187,32.63578718,,,
02002722514003291000000000U3,77816,TACOS EL MEMO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CHETUMAL,,,SAN FELIPE,21850,"SAN FELIPE, Mexicali, BAJA CALIFORNIA",6862301545,,,Fijo,-114.83973392,31.02477504,,,
02004722514002261000000000U3,129558,TACOS EL MESTIZO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,SANCHEZ TABOADA,,,RODOLFO SANCHEZ TABOADA,22185,"TIJUANA, Tijuana, BAJA CALIFORNIA",6648185075,,,Fijo,-116.97277565,32.45672995,,,
02002722514008821000000000U2,8485683,TACOS EL MICHOACANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PONTEVEDRA,856,,INFONAVIT CUCAPAH,21340,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.47790960,32.61836264,,,
02004722514009831000000000U6,9363907,TACOS EL MINGO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PASEO REFORMA,15724,,REFORMA,22183,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.96005495,32.46571102,,,
02002722514006651000000000U5,8434232,TACOS EL MISTER,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,,,AMPL JARDINES DEL LAGO,21330,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.48276888,32.62394883,,,
02002722514000441000000000U7,78395,TACOS EL ÑERIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE LOS INSURGENTES,,,ESTACION GUADALUPE VICTORIA,21720,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.10521537,32.28344766,,,
02004722514007071000000000U1,7346237,TACOS EL NOPAL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ACUEDUCTO (POPOCATEPETL),,,18 DE MAEZO,22120,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97442349,32.47618529,,,
02001722219005552000000000U4,69691,TACOS EL NORTEÑO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,SEXTA,351,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461781342,,,Fijo,-116.62610396,31.86912302,,,
02001722212003061001000000U3,75588,TACOS EL NORTEÑO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,PRIVADA,20 DE NOVIEMBRE,1591,,CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461850389,,,Fijo,-116.62502623,31.88072835,,,
02002722514004071001000000U8,86713,TACOS EL NORTEÑO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CALLE DEL HOSPITAL,582,0,CENTRO CIVICO,21090,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.47775941,32.64050487,,,
02005722219001832001000000U5,142934,TACOS EL NORTEÑO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,BENITO JUAREZ,639,0,CENTRO,22710,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05490356,32.33778912,,,
02002722514002731000000000U9,83555,TACOS EL NOVILLO CAPOTEADO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,INDEPENDENCIA,,,INDEPENDENCIA,21290,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.43291553,32.63910287,,,
02004722514006023000000000U3,8514633,TACOS EL NUEVO POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,AVENIDA,INGENIERO JUAN OJEDA ROBLES Y/O DE LA PAZ,0,108,BUENA VISTA,22415,"TIJUANA, Tijuana, BAJA CALIFORNIA",6611073229,CYGETFIS@YAHOO.COM.MX,,Fijo,-116.98450325,32.51977015,,,
02001722514003481000000000U2,8301318,TACOS EL NUEVO RODEO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,EL MIRADOR,,,AEROPUERTO,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.59176566,31.79127045,,,
02001722219006593001000000U7,99347,TACOS EL ORIGINAL,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CARRETERA,TRANSPENINSULAR (REFORMA),,,POBLADO CHAPULTEPEC,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.59177026,31.78525419,,,
02002722514005051000000000U9,6930440,TACOS EL PADRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,HABANERAS,,2601,LAS PALOMAS,21188,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862465060,,,Fijo,-115.51630009,32.62405891,,,
02003722514000071000000000U0,102790,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,UNIVERSIDAD,,,LA VIÑITA,21460,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.62567206,32.56489744,,,
02004722514002951000000000U9,149127,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RUTA MARIANO MATAMOROS,,,MARIANO MATAMOROS CENTRO,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.88162885,32.47610086,,,
02004722514007252000000000M7,8317327,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,MIGUEL DE CERVANTES,,,LOS ALTOS,22536,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.07917563,32.52496334,,,
02004722514003581000000000U3,128754,TACOS EL PAISA,TACOS EL PAISA ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,,BAJA CALIFORNIA NORTE,8778,,CAMINO VERDE,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97786099,32.48166433,,,
02004722212009211000000000U2,145891,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,CUAUHTEMOC NORTE,,,AEROPUERTO,22404,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.99804357,32.54281947,,,
02004722514007961000000000U3,8996622,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PRINCIPAL,,,FLORIDO TERCERA SECCION,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.86219138,32.47426080,,,
02004722514003851000000000U0,127481,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,VILLA ROSARITO,,9624,VILLAS DE BAJA CAQLIFRORNIA,22165,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.93026335,32.44965086,,,
02004722514009091000000000U7,8485704,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LOBO BLANCO,0,21031,LOBO BLANCO,22207,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642323212,,,Fijo,-116.89850979,32.50284044,,,
02004722514008971000000000U1,8362273,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DE LAS AGUAS,,,VILLA DEL SOL,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645926113,,,Semifijo,-116.85197410,32.50054265,,,
02004722514005421000000000U0,7017034,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ADOLFO RUIZ CORTINES,9657,,ANEXA PANAMERICANO,22643,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-116.99850143,32.45737668,,,
02004722514004611000000000U7,104652,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PASEO DE LAS LOMAS,23,,TERRAZAS DEL VALLE PRIMERA SECCION,22330,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.83085267,32.49213879,,,
02004722511005322000000000U6,8313322,TACOS EL PAISA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,BOULEVARD,CORREDOR 2000,23911,,REAL DE SAN FRANCISCO,22236,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644858743,,,Semifijo,-116.85075691,32.48565685,,,
02005722514000921000000000U1,8434420,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MANUEL PEREZ YAÑEZ,,,LUCIO BLANCO,22706,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05203908,32.37695011,,,
02005722212001191000000000U1,142610,TACOS EL PAISA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,5 DE MAYO,10,0,MACHADO SUR,22703,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Semifijo,-117.05484184,32.35078502,,,
02004722514003381000000000U8,108875,TACOS EL PAISA DOS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JOSE LOPEZ PORTILLO,,,PRESIDENTES,22215,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646254202,,,Fijo,-116.90163535,32.49113450,,,
02005722514000221000000000U6,141319,TACOS EL PAISA II,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GUERRERO,0,0,AMPL CONSTITUCION,22706,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.05108014,32.36908248,,,
02003722219000981000000000U6,57148,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BENITO JUAREZ,350,,PRO HOGAR,21440,"TECATE, Tecate, BAJA CALIFORNIA",,,,Fijo,-116.64403647,32.57031660,,,
02004722514004461001000000U7,144406,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,BOULEVARD DE LOS INSURGENTES,31,,INSURGENTES,22225,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.92102085,32.47622278,,,
02004722212004081000000000U4,62989,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLEJON,TERCERO,6125,1,LINDAVISTA,22054,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.05988087,32.53325966,,,
02004722514002271000000000U2,120583,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ABRAHAM GONZALEZ,3027,,FRANCISCO VILLA,22615,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.05749229,32.51349496,,,
02004722514007801000000000U1,8333993,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,XICOTENCATL LEYVA,8218,1,ANEXA SANCHEZ TABOADA,22185,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645996741,,,Fijo,-116.96912945,32.47646054,,,
02005722514000292000000000U7,142880,TACOS EL PAISANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,BENITO JUAREZ,902,,MAGISTERIAL,22707,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",6616120926,,,Fijo,-117.05588090,32.33981664,,,
02004722514007622000000000U1,8766512,TACOS EL PAISITA,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,CUCAPAH,,,EJIDO MATAMOROS,22204,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.86031217,32.51406947,,,
02004722514008981000000000U0,8362328,TACOS EL PAISITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SEVILLA,,,VILLA DEL REAL I,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Semifijo,-116.85903262,32.51104448,,,
02004722514000402000000000U7,116802,TACOS EL PAISITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,TECNOLOGICO,2,,TOMAS AQUINO,22414,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.99220298,32.52833952,,,
02001722219005462000000000U6,76494,TACOS EL PANCITAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REFORMA,83,0,PIEDRAS NEGRAS,22830,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.60987307,31.87778946,,,
02002722514001941000000000U5,84773,TACOS EL PARIENTA DEL USA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,0,0,VILLA BONITA,21397,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.39794162,32.61770524,,,
02004722514009301000000000U0,9094447,TACOS EL PARIENTE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ALFONSO VIDAL Y PLANAS,17,,ROBERTO DE LA MADRIR,22435,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.92446014,32.54918725,,,
02002722514006531000000000U9,8728566,TACOS EL PARIENTE,TACOS EL PARIENTE ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HEROICA DE PUEBLA,,,ANGELES DE PUEBLA,21620,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.33944091,32.56032918,,,
02004722514005071000000000U3,153400,TACOS EL PATRON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PASEO DE LOS HEROES,10101,8,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.02218749,32.52767630,,,
02004722514001991000000000U6,119859,TACOS EL PERICO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO MARTIN CAREAGA,84061,,LOS ALTOS,22534,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.07462135,32.52749421,,,
02001722514003803000000000U7,7004948,TACOS EL PERICO,,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,GUADALUPE VICTORIA,0,0,COSTA MAR,22910,"CAMALÚ                                                                                                        , San Quintín, BAJA CALIFORNIA",6645795007,,,Fijo,-116.05769592,30.83592421,,,
02001722212002441000000000U8,65591,TACOS EL PESCADITO 7,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PIPILA,,,CUAHUTEMOC,22890,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Semifijo,-116.59414672,31.85236015,,,
02002722514005421000000000U4,6941171,TACOS EL PILO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GENERAL SANTIAGO VIDAURRI,,,FRACC POPULAR LEANDRO VALLE,21387,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Semifijo,-115.43845090,32.58643863,,,
02004722212003751000000000U3,54120,TACOS EL PIPURRIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,VICENTE GUERRERO,7440,,INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.04726344,32.52685338,,,
02001722514001261010000000U0,93279,TACOS EL PLAYERO,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,AVENIDA,J,352,,EL SAUZAL DE RODRIGUEZ,22760,"EL SAUZAL DE RODRÍGUEZ, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.69339871,31.89221965,,,
02001722514003372000000000U3,8304479,TACOS EL POBLANITO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,SEXTA,578,,ZONA CENTRO,22800,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62385625,31.86818466,EDIFICIO COMERCIAL Y DE SERVICIOS,SEXTA Y GASTELUM,578
02002722514008791000000000U7,8361787,TACOS EL POBLANITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CHETUMAL,,,SAN FELIPE,21850,"SAN FELIPE, Mexicali, BAJA CALIFORNIA",6865863076,,,Fijo,-114.84603473,31.02670293,,,
02001722219006102000000000U7,56636,TACOS EL POBLANITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PROLONGACION,LAZARO CARDENAS,,,CHAPULTEPEC,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.58932737,31.78255880,,,
02004722514005721000000000U3,8356721,TACOS EL POBLANITO,TACOS EL POBLANITO ,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BOULEVARD DE LAS BELLAS ARTES,17539,,GARITA DE OTAY,22510,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94549893,32.54319844,,,
02004722514008221000000000U1,7138793,TACOS EL POBLANITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RUTA MARIANO MATAMOROS,22578,0,MARIANO MATAMOROS SUR,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.87381972,32.47336170,,,
02004722514004891000000000U5,116279,TACOS EL POBLANITO 1,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ADOLFO RUIZ CORTINES,,526,LIBERTAD,22400,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.00138046,32.54010886,,,
02001722514001551000000000U4,96176,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CARRETERA,CARRETERA A OJOS NEGROS,,,MAR,22842,"ENSENADA, Ensenada, BAJA CALIFORNIA",6461820972,,,Fijo,-116.56787635,31.87392730,,,
02001722219006523001000000U4,150638,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CARRETERA,TRANSPENINSULAR,0,0,RODOLFO SANCHEZ TABOADA,22790,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.57288118,31.72138951,,,
02001722219005382001000000U6,61589,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TERCERA SUR,,,PLAYAS DE CHAPULTEPEC,22785,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.60432058,31.78217723,,,
02002722514003551001000000U0,78835,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,AVENIDA,LAZARO CARDENAS,0,0,OAXACA,21700,"DELTA (ESTACIÓN DELTA), Mexicali, BAJA CALIFORNIA",2225864546,,,Fijo,-115.18308540,32.34950865,,,
02004722219015762001000000U1,62999,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LONDRES,1651,,ALTAMIRA,22120,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.05475222,32.52708225,,,
02004722219015862000000000U9,143663,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,BOULEVARD DE LAS BELLAS ARTES,17527,,GARITA DE OTAY,22510,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.94589242,32.54323926,,,
02004722212009231001000000U0,144457,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,BOULEVARD,BOULEVARD DE LOS INSURGENTES,,,LOS SAUCILLOS,22225,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.92332134,32.48546286,,,
02004722212002381000000000U0,73423,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,PARQUE BAJA CALIFORNIA SUR,,,COSTA HERMOSA,22506,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.11755270,32.51360416,,,
02004722219011411000000000U9,69322,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,6445,,EL RUBI,22180,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.03493256,32.48462631,,,
02004722513002831010000000U5,114141,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NYASA,0,0,TORRES DE LAGO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642625645,,,Fijo,-116.92828433,32.51075763,,,
02004722219019063001000000U0,141060,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,2234,0,RAMOS,22116,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646379652,,,Fijo,-116.95209226,32.48992201,,,
02004722514001231000000000U7,151189,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,CUAUHTEMOC NORTE,1725,,LIBERTAD PARTE BAJA,22300,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.00874850,32.53346138,,,
02004722514001201000000000U0,112827,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CALLE DEL RIO TIJUANA,14200,1,LOS ARENALES,22460,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645031078,,,Fijo,-116.96017990,32.51538997,,,
02004722514001481010000000U8,136032,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,BOULEVARD,CASA BLANCA,,,MARIANO MATAMOROS,22101,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.88896647,32.50148664,,,
02004722514003931000000000U0,127283,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ROBERTO DE LA MADRID,22,,JARDINES DE LA MESA,22126,"TIJUANA, Tijuana, BAJA CALIFORNIA",6642127974,,,Fijo,-116.92706086,32.46034824,,,
02004722514003901000000000U3,128856,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CANADA VERDE,6555,,CAMINO VERDE (CAÑADA VERDE),22190,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.97347326,32.48785379,,,
02004722514005932000000000U6,7049209,TACOS EL POBLANO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CAMPANILLA,25326,0,FLORIDO CUARTA SECCION,22245,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.85131001,32.47604590,,,
